# theta (rad) index_of_mode
       0.0419412 66
          2.6971 17527
         2.26572 7
         3.08288 19096
         2.26572 7
         2.26572 7
         1.18274 19406
         2.67865 19564
         2.93887 19608
         2.26572 7
         2.26572 7
         2.57034 12
         2.45957 19142
        0.832735 9
        0.832735 9
          1.6719 168
       0.0857322 8
        0.832735 9
       0.0857322 8
       0.0857322 8
         1.65484 19408
       0.0857322 8
         2.26082 19782
       0.0857322 8
       0.0857322 8
         2.57034 12
       0.0857322 8
         2.57034 12
       0.0857322 8
         1.39545 19244
       0.0857322 8
       0.0888155 19079
       0.0419412 66
       0.0857322 8
          3.0705 19497
       0.0267634 471
        0.716857 119
       0.0419412 66
       0.0419412 66
         2.11093 19923
         2.14047 63
       0.0857322 8
         1.88927 231
       0.0419412 66
         2.70807 19675
          2.0782 2904
         2.57034 12
         2.57034 12
       0.0419412 66
       0.0419412 66
         2.81353 19725
         2.81353 19725
         1.36381 538
       0.0419412 66
         2.26572 7
         2.26572 7
         2.26572 7
         3.08288 19096
         2.26572 7
         2.45957 19142
        0.440567 19056
        0.832735 9
         2.26572 7
         0.96697 18894
       0.0857322 8
         2.26572 7
       0.0857322 8
         2.26572 7
         2.57034 12
       0.0857322 8
         1.26748 18877
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.832735 9
        0.666579 290
         2.92371 19919
         1.80821 17791
         2.52409 15285
        0.861084 19380
        0.979366 19549
       0.0419412 66
       0.0857322 8
          3.0705 19497
          2.7779 19211
         1.39545 19244
       0.0419412 66
        0.957657 17613
       0.0419412 66
         1.07372 1408
         2.57034 12
        0.290167 477
         2.57034 12
        0.786267 19209
       0.0419412 66
       0.0419412 66
         2.57034 12
         2.57034 12
        0.423258 19858
       0.0419412 66
         2.66442 18901
         2.26572 7
         2.26572 7
         2.26572 7
        0.832735 9
         2.26572 7
        0.549383 19875
        0.832735 9
         2.26572 7
         1.35402 19577
         2.26572 7
       0.0857322 8
        0.861084 19380
       0.0857322 8
       0.0857322 8
        0.812646 8656
         2.26572 7
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
          2.7408 19000
        0.221851 19928
        0.922536 19192
       0.0419412 66
        0.070914 176
         3.05995 18358
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0419412 66
       0.0419412 66
       0.0419412 66
       0.0857322 8
         2.57034 12
       0.0419412 66
       0.0857322 8
         1.74361 18627
         1.56327 19539
          2.7779 19211
        0.716857 119
         1.46891 19518
       0.0419412 66
        0.070914 176
         2.57034 12
         1.57319 2301
       0.0419412 66
         2.26572 7
         1.92938 18648
         2.26572 7
       0.0857322 8
         1.68915 19128
         2.26572 7
       0.0857322 8
         2.26572 7
         2.26572 7
         2.57034 12
         1.61867 81
        0.549383 19875
       0.0857322 8
         2.26572 7
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.861084 19380
       0.0857322 8
        0.832735 9
       0.0857322 8
       0.0419412 66
         1.07372 1408
         1.80821 17791
         2.69078 19014
      0.00549186 19266
         1.70772 15
       0.0419412 66
       0.0419412 66
        0.716857 119
         2.57034 12
         1.07372 1408
       0.0419412 66
         2.30811 19784
         2.53739 18332
         2.68355 482
         1.90023 17109
        0.761059 19891
         2.89533 375
         1.54658 2457
         1.69871 19762
         1.07372 1408
         1.54658 2457
         2.57034 12
         1.54658 2457
         2.89533 375
         2.26572 7
       0.0419412 66
         2.26572 7
         2.93887 19608
         2.26572 7
         2.26572 7
         2.26572 7
       0.0857322 8
         2.26572 7
       0.0857322 8
         1.60295 18619
       0.0857322 8
         2.26572 7
         2.26572 7
         2.26572 7
         2.26082 19782
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.93297 1312
       0.0857322 8
         1.36051 18920
         2.53739 18332
       0.0857322 8
          1.1467 2555
       0.0857322 8
       0.0857322 8
         1.88927 231
         1.88927 231
        0.951225 19692
         1.82166 18676
         2.44368 36
         2.69981 18458
       0.0419412 66
         1.07372 1408
       0.0419412 66
          2.7408 19000
        0.832735 9
       0.0419412 66
         1.88927 231
          2.9074 18757
         2.57034 12
       0.0419412 66
        0.290167 477
          2.7779 19211
         1.88927 231
       0.0419412 66
        0.403094 18489
         2.52136 19809
       0.0419412 66
        0.832735 9
         2.43192 784
         1.09726 278
        0.977725 18906
         2.26572 7
         2.26572 7
         2.26572 7
        0.190418 43
       0.0857322 8
        0.132037 1095
       0.0857322 8
       0.0857322 8
         2.57372 19066
       0.0857322 8
         2.12956 19110
       0.0857322 8
         2.96887 19967
       0.0857322 8
       0.0419412 66
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
         1.88927 231
         2.58851 17778
         2.69078 19014
        0.716857 119
         1.58328 18119
         1.75805 19258
       0.0419412 66
       0.0419412 66
         2.57034 12
         1.80821 17791
         1.44326 19152
         2.57034 12
         1.88927 231
       0.0419412 66
         1.07372 1408
          1.4424 19451
         1.07372 1408
         2.57034 12
         1.74361 18627
       0.0419412 66
        0.070914 176
        0.716857 119
         2.89533 375
       0.0419412 66
       0.0419412 66
         2.26572 7
         2.45579 19952
         2.62798 19894
         1.18274 19406
         1.18274 19406
         2.26572 7
       0.0857322 8
         2.28001 19523
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.69078 19014
         1.82166 18676
        0.560517 19495
        0.832735 9
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.221851 19928
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
         3.03913 19162
       0.0857322 8
        0.721933 5571
         1.70772 15
         2.57034 12
       0.0857322 8
         1.26748 18877
         2.57034 12
         2.58851 17778
         2.21897 18612
         1.97082 598
        0.290167 477
       0.0857322 8
       0.0419412 66
         2.57034 12
         1.34452 607
       0.0857322 8
         1.88839 19588
         1.72789 433
        0.786709 17980
         2.57034 12
         0.17933 17986
         2.57034 12
         2.57034 12
       0.0888155 19079
         2.57034 12
         2.45579 19952
       0.0419412 66
       0.0419412 66
        0.832735 9
         2.26572 7
         2.26572 7
        0.190418 43
        0.190418 43
       0.0857322 8
       0.0419412 66
        0.190418 43
        0.190418 43
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
          0.6683 19914
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.26572 7
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.290167 477
         2.57034 12
         2.43192 784
         2.57034 12
         2.44368 36
         1.65484 19408
        0.716857 119
       0.0857322 8
         1.46891 19518
          3.0705 19497
         2.37434 16055
       0.0857322 8
         1.34452 607
        0.832735 9
       0.0419412 66
        0.832735 9
         2.53739 18332
         1.50185 18470
         2.57034 12
       0.0857322 8
       0.0857322 8
        0.716857 119
         2.57034 12
         2.26572 7
         2.57034 12
       0.0419412 66
       0.0419412 66
       0.0419412 66
       0.0419412 66
         2.26572 7
         1.18274 19406
         2.45579 19952
         2.26572 7
        0.549383 19875
         2.26572 7
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.44611 19714
       0.0857322 8
       0.0857322 8
        0.951225 19692
       0.0857322 8
        0.951225 19692
        0.977353 18946
       0.0857322 8
       0.0857322 8
       0.0419412 66
       0.0857322 8
         2.57034 12
        0.594633 19484
         2.57034 12
        0.832735 9
         2.86353 19686
        0.290167 477
        0.474479 18511
        0.761059 19891
       0.0419412 66
         2.24933 18830
        0.832735 9
        0.977353 18946
         2.24933 18830
         2.57034 12
         2.57034 12
        0.474479 18511
        0.869426 19751
         2.57034 12
         2.57034 12
         0.17933 17986
          0.4209 19320
         2.57034 12
         2.57034 12
         2.26572 7
         2.26572 7
         2.26572 7
         2.26572 7
         2.26572 7
         2.26572 7
         2.26572 7
        0.190418 43
        0.190418 43
         2.26572 7
       0.0857322 8
       0.0857322 8
         0.24883 18806
         3.02239 18810
         2.26572 7
       0.0857322 8
         1.96946 765
       0.0857322 8
        0.070914 176
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
          2.7408 19000
       0.0419412 66
         2.86353 19686
       0.0857322 8
       0.0419412 66
        0.786709 17980
         2.57034 12
       0.0857322 8
         2.57034 12
         1.26748 18877
       0.0419412 66
       0.0419412 66
         1.07372 1408
         2.57034 12
         3.03913 19162
         2.57034 12
         1.57984 19242
         1.74361 18627
         2.57034 12
       0.0857322 8
         2.57034 12
         1.34452 607
         1.72789 433
       0.0419412 66
        0.786267 19209
         2.57034 12
         2.57034 12
       0.0419412 66
         2.26572 7
         2.26572 7
         1.70772 15
        0.190418 43
         2.26572 7
         2.26572 7
        0.330678 18910
       0.0857322 8
         2.26572 7
        0.190418 43
       0.0857322 8
        0.190418 43
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.190418 43
       0.0857322 8
        0.786709 17980
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.786709 17980
         2.57034 12
        0.786709 17980
       0.0857322 8
         2.57034 12
       0.0857322 8
       0.0857322 8
         1.26748 18877
         2.57034 12
         1.70772 15
       0.0857322 8
         1.75805 19258
         2.57034 12
         1.70772 15
       0.0419412 66
         2.57034 12
         2.57034 12
       0.0857322 8
         2.57034 12
       0.0857322 8
         2.76071 19597
         2.57034 12
         2.57034 12
         2.57034 12
      0.00314662 148
       0.0419412 66
         2.26572 7
         1.39602 103
         2.26572 7
         1.96946 765
         2.26572 7
       0.0419412 66
        0.190418 43
       0.0857322 8
       0.0857322 8
         2.26572 7
       0.0743644 506
        0.190418 43
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.82305 19359
       0.0857322 8
        0.290167 477
       0.0857322 8
         2.89129 19254
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.57034 12
         2.57034 12
         2.57034 12
          1.7841 19493
       0.0595776 19622
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0456731 133
       0.0419412 66
         2.57034 12
       0.0857322 8
          1.7841 19493
        0.716857 119
       0.0857322 8
       0.0857322 8
         2.76071 19597
         2.57034 12
         2.57034 12
       0.0419412 66
         2.57034 12
         2.26572 7
         2.57034 12
         2.57034 12
         2.53843 19361
         2.57034 12
         0.17278 19504
       0.0419412 66
       0.0857322 8
       0.0419412 66
       0.0419412 66
         2.26572 7
       0.0857322 8
        0.190418 43
         2.26572 7
         1.18274 19406
       0.0857322 8
        0.101028 19729
         1.21278 18745
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.190418 43
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.57034 12
       0.0857322 8
         2.89129 19254
         1.26748 18877
       0.0857322 8
         2.57034 12
       0.0857322 8
        0.573885 19456
       0.0857322 8
          1.2184 18922
        0.761934 19559
       0.0857322 8
         2.57034 12
         2.57034 12
          1.7841 19493
         2.57034 12
       0.0857322 8
         2.57034 12
         1.34452 607
         2.57034 12
         2.57034 12
         1.04531 19423
         2.57034 12
         2.57034 12
         2.57034 12
         1.95596 19514
         2.26572 7
         2.26572 7
        0.229134 19246
       0.0419412 66
         2.26572 7
       0.0419412 66
        0.101028 19729
         2.26572 7
         2.26572 7
       0.0857322 8
        0.190418 43
        0.190418 43
       0.0857322 8
        0.190418 43
       0.0786178 19367
         2.12956 19110
         1.09726 278
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
         1.96946 765
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.57034 12
         2.50973 18721
        0.190418 43
         1.06291 19473
         2.57034 12
       0.0857322 8
       0.0857322 8
         2.44368 36
       0.0419412 66
       0.0857322 8
         2.34828 19346
       0.0419412 66
         2.57034 12
         2.57034 12
         1.16715 19412
         2.57034 12
         2.57034 12
         2.57034 12
       0.0857322 8
         2.57034 12
       0.0419412 66
        0.190418 43
         0.28134 387
         2.26572 7
         1.18274 19406
        0.190418 43
       0.0857322 8
         2.62798 19894
        0.190418 43
       0.0857322 8
        0.190418 43
        0.832735 9
        0.190418 43
        0.190418 43
       0.0857322 8
        0.190418 43
       0.0857322 8
       0.0857322 8
        0.190418 43
        0.786709 17980
         1.80265 19568
        0.588588 19688
       0.0857322 8
        0.610171 19904
         1.06574 19379
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.190418 43
        0.594633 19484
         2.57034 12
       0.0419412 66
         2.44368 36
       0.0857322 8
         1.46891 19518
        0.832735 9
       0.0857322 8
       0.0857322 8
        0.832735 9
        0.832735 9
       0.0857322 8
         1.69841 238
         2.57034 12
         2.57034 12
       0.0419412 66
         2.57034 12
         2.57034 12
       0.0857322 8
         2.57034 12
         2.97089 19748
       0.0419412 66
       0.0419412 66
       0.0192792 19959
       0.0419412 66
         2.26572 7
         2.26572 7
         1.80265 19568
        0.190418 43
       0.0419412 66
       0.0857322 8
       0.0857322 8
        0.190418 43
       0.0857322 8
       0.0857322 8
        0.190418 43
       0.0857322 8
         2.02456 18931
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0595776 19622
       0.0857322 8
       0.0857322 8
       0.0857322 8
         2.44368 36
       0.0857322 8
      0.00549186 19266
         2.57034 12
         0.21802 19288
       0.0419412 66
        0.257627 18559
       0.0857322 8
       0.0419412 66
        0.832735 9
         2.57034 12
        0.832735 9
         3.03913 19162
        0.474479 18511
        0.832735 9
         1.70772 15
         2.57034 12
          1.2184 18922
        0.869426 19751
         2.57034 12
         2.57034 12
         2.57034 12
         2.68355 482
         2.26572 7
         2.57034 12
         3.08288 19096
         1.98911 14
        0.244825 19042
        0.190418 43
         2.66442 18901
         2.26572 7
        0.190418 43
        0.190418 43
        0.626773 19689
        0.190418 43
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0419412 66
       0.0857322 8
       0.0857322 8
       0.0857322 8
       0.0857322 8
        0.190418 43
       0.0857322 8
       0.0857322 8
       0.0857322 8
         1.23715 19743
       0.0857322 8
         2.81549 18974
        0.190418 43
       0.0857322 8
       0.0857322 8
       0.0857322 8
          1.1467 2555
        0.573885 19456
        0.832735 9
         2.90282 27
         2.57034 12
         2.57034 12
         2.57034 12
        0.610171 19904
         2.57034 12
          2.7779 19211
         2.57034 12
         2.57034 12
         3.03913 19162
         2.57034 12
         2.57034 12
         2.57034 12
         2.57034 12
         2.57034 12
         2.57034 12
       0.0419412 66
         2.26572 7
         1.21841 97
         1.09726 278
         2.26572 7
        0.190418 43
        0.979576 19054
        0.190418 43
         2.26572 7
       0.0857322 8
        0.190418 43
         2.62299 18778
        0.190418 43
         2.53044 19171
